date,county,state,fips,cases cumulative,deaths cumulative,Recovered ,Cumulative recovered
3/25/2020,Lorain,Ohio,39093,37,0,,
3/26/2020,Lorain,Ohio,39093,44,0,,
3/27/2020,Lorain,Ohio,39093,56,0,,
3/28/2020,Lorain,Ohio,39093,65,0,,
3/29/2020,Lorain,Ohio,39093,74,1,,
3/30/2020,Lorain,Ohio,39093,78,2,,
3/31/2020,Lorain,Ohio,39093,82,2,,
4/1/2020,Lorain,Ohio,39093,85,2,,
4/2/2020,Lorain,Ohio,39093,90,2,,
4/3/2020,Lorain,Ohio,39093,95,2,,
4/4/2020,Lorain,Ohio,39093,105,2,,
4/5/2020,Lorain,Ohio,39093,110,3,,
4/6/2020,Lorain,Ohio,39093,117,3,,
4/7/2020,Lorain,Ohio,39093,116,3,,
4/8/2020,Lorain,Ohio,39093,136,4,,
4/9/2020,Lorain,Ohio,39093,140,5,,
4/10/2020,Lorain,Ohio,39093,150,5,,
4/11/2020,Lorain,Ohio,39093,161,5,,
4/12/2020,Lorain,Ohio,39093,176,5,,
4/13/2020,Lorain,Ohio,39093,184,6,,
4/14/2020,Lorain,Ohio,39093,191,7,,
4/15/2020,Lorain,Ohio,39093,203,7,,
4/16/2020,Lorain,Ohio,39093,221,9,,
4/17/2020,Lorain,Ohio,39093,245,14,,
4/18/2020,Lorain,Ohio,39093,291,16,,
4/19/2020,Lorain,Ohio,39093,294,17,,
4/20/2020,Lorain,Ohio,39093,303,18,,
4/21/2020,Lorain,Ohio,39093,320,19,,
4/22/2020,Lorain,Ohio,39093,332,19,,
4/23/2020,Lorain,Ohio,39093,344,19,,
4/24/2020,Lorain,Ohio,39093,366,19,,
4/25/2020,Lorain,Ohio,39093,374,19,,
4/26/2020,Lorain,Ohio,39093,377,19,,
4/27/2020,Lorain,Ohio,39093,395,20,,
4/28/2020,Lorain,Ohio,39093,406,20,,
4/29/2020,Lorain,Ohio,39093,418,22,,
4/30/2020,Lorain,Ohio,39093,452,30,,
5/1/2020,Lorain,Ohio,39093,471,32,,
5/2/2020,Lorain,Ohio,39093,480,33,,
5/3/2020,Lorain,Ohio,39093,490,35,,
5/4/2020,Lorain,Ohio,39093,503,37,,
5/5/2020,Lorain,Ohio,39093,510,39,,
5/6/2020,Lorain,Ohio,39093,518,41,,
5/7/2020,Lorain,Ohio,39093,528,42,,
5/8/2020,Lorain,Ohio,39093,537,44,,
5/9/2020,Lorain,Ohio,39093,543,44,,
5/10/2020,Lorain,Ohio,39093,548,44,,
5/11/2020,Lorain,Ohio,39093,554,45,,
5/12/2020,Lorain,Ohio,39093,560,46,,
5/13/2020,Lorain,Ohio,39093,569,49,,
5/14/2020,Lorain,Ohio,39093,576,53,,
5/15/2020,Lorain,Ohio,39093,585,56,,
5/16/2020,Lorain,Ohio,39093,589,57,,
5/17/2020,Lorain,Ohio,39093,595,57,,
5/18/2020,Lorain,Ohio,39093,605,57,,
5/19/2020,Lorain,Ohio,39093,610,58,,
5/20/2020,Lorain,Ohio,39093,620,58,,
5/21/2020,Lorain,Ohio,39093,624,58,,
5/22/2020,Lorain,Ohio,39093,626,58,,
5/23/2020,Lorain,Ohio,39093,637,59,,
5/24/2020,Lorain,Ohio,39093,641,58,,
5/25/2020,Lorain,Ohio,39093,648,58,,
5/26/2020,Lorain,Ohio,39093,653,58,,
5/27/2020,Lorain,Ohio,39093,659,59,,
5/28/2020,Lorain,Ohio,39093,667,59,,
5/29/2020,Lorain,Ohio,39093,672,59,,
5/30/2020,Lorain,Ohio,39093,678,59,,
5/31/2020,Lorain,Ohio,39093,687,59,,
6/1/2020,Lorain,Ohio,39093,692,59,,
6/2/2020,Lorain,Ohio,39093,702,59,,
6/3/2020,Lorain,Ohio,39093,709,60,,
6/4/2020,Lorain,Ohio,39093,722,60,,
6/5/2020,Lorain,Ohio,39093,730,61,,
6/6/2020,Lorain,Ohio,39093,737,61,,
6/7/2020,Lorain,Ohio,39093,747,61,,
6/8/2020,Lorain,Ohio,39093,755,62,,
6/9/2020,Lorain,Ohio,39093,757,61,,
6/10/2020,Lorain,Ohio,39093,762,61,,
6/11/2020,Lorain,Ohio,39093,772,61,,
6/12/2020,Lorain,Ohio,39093,779,61,,
6/13/2020,Lorain,Ohio,39093,786,62,,
6/14/2020,Lorain,Ohio,39093,794,62,,
6/15/2020,Lorain,Ohio,39093,804,62,,
6/16/2020,Lorain,Ohio,39093,807,63,,
6/17/2020,Lorain,Ohio,39093,814,63,,
6/18/2020,Lorain,Ohio,39093,822,64,,
6/19/2020,Lorain,Ohio,39093,825,65,,
6/20/2020,Lorain,Ohio,39093,831,66,,
6/21/2020,Lorain,Ohio,39093,843,66,,
6/22/2020,Lorain,Ohio,39093,854,66,,
6/23/2020,Lorain,Ohio,39093,867,66,,
6/24/2020,Lorain,Ohio,39093,878,66,,
6/25/2020,Lorain,Ohio,39093,889,67,,
6/26/2020,Lorain,Ohio,39093,901,67,,
6/27/2020,Lorain,Ohio,39093,912,67,,
3/15/2020,Lucas,Ohio,39095,1,0,,
3/16/2020,Lucas,Ohio,39095,1,0,,
3/17/2020,Lucas,Ohio,39095,1,0,,
3/18/2020,Lucas,Ohio,39095,1,0,,
3/19/2020,Lucas,Ohio,39095,1,0,,
3/20/2020,Lucas,Ohio,39095,2,1,,
3/21/2020,Lucas,Ohio,39095,4,1,,
3/22/2020,Lucas,Ohio,39095,5,1,,
3/23/2020,Lucas,Ohio,39095,9,1,,
3/24/2020,Lucas,Ohio,39095,11,1,,
3/25/2020,Lucas,Ohio,39095,23,2,,
3/26/2020,Lucas,Ohio,39095,35,2,,
3/27/2020,Lucas,Ohio,39095,50,2,,
3/28/2020,Lucas,Ohio,39095,67,2,,
3/29/2020,Lucas,Ohio,39095,94,2,,
3/30/2020,Lucas,Ohio,39095,114,3,,
3/31/2020,Lucas,Ohio,39095,133,3,,
4/1/2020,Lucas,Ohio,39095,171,3,,
4/2/2020,Lucas,Ohio,39095,206,3,,
4/3/2020,Lucas,Ohio,39095,233,4,,
4/4/2020,Lucas,Ohio,39095,272,7,,
4/5/2020,Lucas,Ohio,39095,302,8,,
4/6/2020,Lucas,Ohio,39095,321,12,,
4/7/2020,Lucas,Ohio,39095,347,16,,
4/8/2020,Lucas,Ohio,39095,371,16,,
4/9/2020,Lucas,Ohio,39095,403,16,,
4/10/2020,Lucas,Ohio,39095,443,20,,
4/11/2020,Lucas,Ohio,39095,490,21,,
4/12/2020,Lucas,Ohio,39095,503,21,,
4/13/2020,Lucas,Ohio,39095,514,21,,
4/14/2020,Lucas,Ohio,39095,540,25,,
4/15/2020,Lucas,Ohio,39095,596,28,,
4/16/2020,Lucas,Ohio,39095,644,28,,
4/17/2020,Lucas,Ohio,39095,682,28,,
4/18/2020,Lucas,Ohio,39095,724,31,,
4/19/2020,Lucas,Ohio,39095,789,33,,
4/20/2020,Lucas,Ohio,39095,823,33,,
4/21/2020,Lucas,Ohio,39095,853,36,,
4/22/2020,Lucas,Ohio,39095,878,44,,
4/23/2020,Lucas,Ohio,39095,936,55,,
4/24/2020,Lucas,Ohio,39095,985,58,,
4/25/2020,Lucas,Ohio,39095,1033,59,,
4/26/2020,Lucas,Ohio,39095,1104,59,,
4/27/2020,Lucas,Ohio,39095,1130,61,,
4/28/2020,Lucas,Ohio,39095,1166,66,,
4/29/2020,Lucas,Ohio,39095,1208,114,,
4/30/2020,Lucas,Ohio,39095,1251,117,,
5/1/2020,Lucas,Ohio,39095,1297,119,,
5/2/2020,Lucas,Ohio,39095,1331,119,,
5/3/2020,Lucas,Ohio,39095,1376,119,,
5/4/2020,Lucas,Ohio,39095,1429,120,,
5/5/2020,Lucas,Ohio,39095,1478,133,,
5/6/2020,Lucas,Ohio,39095,1527,151,,
5/7/2020,Lucas,Ohio,39095,1583,155,,
5/8/2020,Lucas,Ohio,39095,1665,161,,
5/9/2020,Lucas,Ohio,39095,1710,164,,
5/10/2020,Lucas,Ohio,39095,1757,164,,
5/11/2020,Lucas,Ohio,39095,1806,165,,
5/12/2020,Lucas,Ohio,39095,1836,179,,
5/13/2020,Lucas,Ohio,39095,1858,187,,
5/14/2020,Lucas,Ohio,39095,1883,195,,
5/15/2020,Lucas,Ohio,39095,1921,204,,
5/16/2020,Lucas,Ohio,39095,1945,203,,
5/17/2020,Lucas,Ohio,39095,1960,204,,
5/18/2020,Lucas,Ohio,39095,1986,207,,
5/19/2020,Lucas,Ohio,39095,1999,209,,
5/20/2020,Lucas,Ohio,39095,2021,214,,
5/21/2020,Lucas,Ohio,39095,2056,219,,
5/22/2020,Lucas,Ohio,39095,2071,218,,
5/23/2020,Lucas,Ohio,39095,2087,228,,
5/24/2020,Lucas,Ohio,39095,2107,229,,
5/25/2020,Lucas,Ohio,39095,2126,229,,
5/26/2020,Lucas,Ohio,39095,2152,229,,
5/27/2020,Lucas,Ohio,39095,2162,233,,
5/28/2020,Lucas,Ohio,39095,2178,240,,
5/29/2020,Lucas,Ohio,39095,2202,240,,
5/30/2020,Lucas,Ohio,39095,2241,242,,
5/31/2020,Lucas,Ohio,39095,2267,242,,
6/1/2020,Lucas,Ohio,39095,2277,248,,
6/2/2020,Lucas,Ohio,39095,2282,252,,
6/3/2020,Lucas,Ohio,39095,2296,256,,
6/4/2020,Lucas,Ohio,39095,2313,263,,
6/5/2020,Lucas,Ohio,39095,2329,263,,
6/6/2020,Lucas,Ohio,39095,2340,265,,
6/7/2020,Lucas,Ohio,39095,2348,265,,
6/8/2020,Lucas,Ohio,39095,2354,266,,
6/9/2020,Lucas,Ohio,39095,2372,267,,
6/10/2020,Lucas,Ohio,39095,2390,270,,
6/11/2020,Lucas,Ohio,39095,2394,272,,
6/12/2020,Lucas,Ohio,39095,2411,272,,
6/13/2020,Lucas,Ohio,39095,2419,280,,
6/14/2020,Lucas,Ohio,39095,2428,280,,
6/15/2020,Lucas,Ohio,39095,2457,282,,
6/16/2020,Lucas,Ohio,39095,2460,286,,
6/17/2020,Lucas,Ohio,39095,2462,289,,
6/18/2020,Lucas,Ohio,39095,2468,291,,
6/19/2020,Lucas,Ohio,39095,2478,293,,
6/20/2020,Lucas,Ohio,39095,2483,294,,
6/21/2020,Lucas,Ohio,39095,2490,294,,
6/22/2020,Lucas,Ohio,39095,2511,294,,
6/23/2020,Lucas,Ohio,39095,2516,298,,
6/24/2020,Lucas,Ohio,39095,2527,299,,
6/25/2020,Lucas,Ohio,39095,2534,299,,
6/26/2020,Lucas,Ohio,39095,2538,299,,
6/27/2020,Lucas,Ohio,39095,2549,299,,
3/23/2020,Madison,Ohio,39097,1,0,,
3/24/2020,Madison,Ohio,39097,1,0,,
3/25/2020,Madison,Ohio,39097,2,0,,
3/26/2020,Madison,Ohio,39097,3,0,,
3/27/2020,Madison,Ohio,39097,4,0,,
3/28/2020,Madison,Ohio,39097,4,0,,
3/29/2020,Madison,Ohio,39097,4,0,,
3/30/2020,Madison,Ohio,39097,5,0,,
3/31/2020,Madison,Ohio,39097,7,0,,
4/1/2020,Madison,Ohio,39097,9,2,,
4/2/2020,Madison,Ohio,39097,11,2,,
4/3/2020,Madison,Ohio,39097,12,2,,
4/4/2020,Madison,Ohio,39097,15,2,,
4/5/2020,Madison,Ohio,39097,17,2,,
4/6/2020,Madison,Ohio,39097,17,2,,
4/7/2020,Madison,Ohio,39097,18,2,,
4/8/2020,Madison,Ohio,39097,20,2,,
4/9/2020,Madison,Ohio,39097,21,2,,
4/10/2020,Madison,Ohio,39097,23,2,,
4/11/2020,Madison,Ohio,39097,23,3,,
4/12/2020,Madison,Ohio,39097,23,3,,
4/13/2020,Madison,Ohio,39097,24,3,,
4/14/2020,Madison,Ohio,39097,24,3,,
4/15/2020,Madison,Ohio,39097,23,3,,
4/16/2020,Madison,Ohio,39097,29,3,,
4/17/2020,Madison,Ohio,39097,27,3,,
4/18/2020,Madison,Ohio,39097,30,3,,
4/19/2020,Madison,Ohio,39097,30,3,,
4/20/2020,Madison,Ohio,39097,30,3,,
4/21/2020,Madison,Ohio,39097,30,3,,
4/22/2020,Madison,Ohio,39097,30,3,,
4/23/2020,Madison,Ohio,39097,38,3,,
4/24/2020,Madison,Ohio,39097,47,3,,
4/25/2020,Madison,Ohio,39097,51,3,,
4/26/2020,Madison,Ohio,39097,50,3,,
4/27/2020,Madison,Ohio,39097,52,3,,
4/28/2020,Madison,Ohio,39097,56,3,,
4/29/2020,Madison,Ohio,39097,60,3,,
4/30/2020,Madison,Ohio,39097,63,3,,
5/1/2020,Madison,Ohio,39097,64,3,,
5/2/2020,Madison,Ohio,39097,64,3,,
5/3/2020,Madison,Ohio,39097,67,3,,
5/4/2020,Madison,Ohio,39097,71,3,,
5/5/2020,Madison,Ohio,39097,73,3,,
5/6/2020,Madison,Ohio,39097,73,3,,
5/7/2020,Madison,Ohio,39097,73,3,,
5/8/2020,Madison,Ohio,39097,78,3,,
5/9/2020,Madison,Ohio,39097,81,3,,
5/10/2020,Madison,Ohio,39097,83,3,,
5/11/2020,Madison,Ohio,39097,84,3,,
5/12/2020,Madison,Ohio,39097,87,5,,
5/13/2020,Madison,Ohio,39097,88,5,,
5/14/2020,Madison,Ohio,39097,93,5,,
5/15/2020,Madison,Ohio,39097,95,5,,
5/16/2020,Madison,Ohio,39097,98,5,,
5/17/2020,Madison,Ohio,39097,98,5,,
5/18/2020,Madison,Ohio,39097,99,5,,
5/19/2020,Madison,Ohio,39097,100,6,,
5/20/2020,Madison,Ohio,39097,102,7,,
5/21/2020,Madison,Ohio,39097,105,7,,
5/22/2020,Madison,Ohio,39097,128,7,,
5/23/2020,Madison,Ohio,39097,132,7,,
5/24/2020,Madison,Ohio,39097,133,7,,
5/25/2020,Madison,Ohio,39097,134,7,,
5/26/2020,Madison,Ohio,39097,141,7,,
5/27/2020,Madison,Ohio,39097,144,7,,
5/28/2020,Madison,Ohio,39097,148,7,,
5/29/2020,Madison,Ohio,39097,152,7,,
5/30/2020,Madison,Ohio,39097,152,7,,
5/31/2020,Madison,Ohio,39097,156,7,,
6/1/2020,Madison,Ohio,39097,155,7,,
6/2/2020,Madison,Ohio,39097,157,7,,
6/3/2020,Madison,Ohio,39097,162,7,,
6/4/2020,Madison,Ohio,39097,163,7,,
6/5/2020,Madison,Ohio,39097,164,7,,
6/6/2020,Madison,Ohio,39097,164,7,,
6/7/2020,Madison,Ohio,39097,166,7,,
6/8/2020,Madison,Ohio,39097,167,7,,
6/9/2020,Madison,Ohio,39097,167,7,,
6/10/2020,Madison,Ohio,39097,167,7,,
6/11/2020,Madison,Ohio,39097,167,7,,
6/12/2020,Madison,Ohio,39097,168,7,,
6/13/2020,Madison,Ohio,39097,168,7,,
6/14/2020,Madison,Ohio,39097,168,7,,
6/15/2020,Madison,Ohio,39097,168,7,,
6/16/2020,Madison,Ohio,39097,168,7,,
6/17/2020,Madison,Ohio,39097,169,7,,
6/18/2020,Madison,Ohio,39097,170,7,,
6/19/2020,Madison,Ohio,39097,172,7,,
6/20/2020,Madison,Ohio,39097,174,7,,
6/21/2020,Madison,Ohio,39097,174,7,,
6/22/2020,Madison,Ohio,39097,175,7,,
6/23/2020,Madison,Ohio,39097,176,8,,
6/24/2020,Madison,Ohio,39097,177,8,,
6/25/2020,Madison,Ohio,39097,179,8,,
6/26/2020,Madison,Ohio,39097,181,8,,
6/27/2020,Madison,Ohio,39097,182,8,,
3/17/2020,Mahoning,Ohio,39099,1,0,,
3/18/2020,Mahoning,Ohio,39099,3,0,,
3/19/2020,Mahoning,Ohio,39099,5,0,,
3/20/2020,Mahoning,Ohio,39099,7,0,,
3/21/2020,Mahoning,Ohio,39099,14,0,,
3/22/2020,Mahoning,Ohio,39099,18,0,,
3/23/2020,Mahoning,Ohio,39099,23,0,,
3/24/2020,Mahoning,Ohio,39099,28,0,,
3/25/2020,Mahoning,Ohio,39099,42,0,,
3/26/2020,Mahoning,Ohio,39099,51,1,,
3/27/2020,Mahoning,Ohio,39099,68,2,,
3/28/2020,Mahoning,Ohio,39099,80,2,,
3/29/2020,Mahoning,Ohio,39099,84,2,,
3/30/2020,Mahoning,Ohio,39099,117,4,,
3/31/2020,Mahoning,Ohio,39099,153,9,,
4/1/2020,Mahoning,Ohio,39099,177,10,,
4/2/2020,Mahoning,Ohio,39099,192,11,,
4/3/2020,Mahoning,Ohio,39099,203,12,,
4/4/2020,Mahoning,Ohio,39099,250,13,,
4/5/2020,Mahoning,Ohio,39099,261,15,,
4/6/2020,Mahoning,Ohio,39099,272,17,,
4/7/2020,Mahoning,Ohio,39099,300,19,,
4/8/2020,Mahoning,Ohio,39099,305,28,,
4/9/2020,Mahoning,Ohio,39099,334,28,,
4/10/2020,Mahoning,Ohio,39099,358,31,,
4/11/2020,Mahoning,Ohio,39099,375,31,,
4/12/2020,Mahoning,Ohio,39099,417,31,,
4/13/2020,Mahoning,Ohio,39099,443,31,,
4/14/2020,Mahoning,Ohio,39099,469,35,,
4/15/2020,Mahoning,Ohio,39099,486,41,,
4/16/2020,Mahoning,Ohio,39099,512,41,,
4/17/2020,Mahoning,Ohio,39099,547,44,,
4/18/2020,Mahoning,Ohio,39099,572,45,,
4/19/2020,Mahoning,Ohio,39099,589,48,,
4/20/2020,Mahoning,Ohio,39099,604,50,,
4/21/2020,Mahoning,Ohio,39099,621,54,,
4/22/2020,Mahoning,Ohio,39099,635,56,,
4/23/2020,Mahoning,Ohio,39099,666,62,,
4/24/2020,Mahoning,Ohio,39099,688,65,,
4/25/2020,Mahoning,Ohio,39099,721,66,,
4/26/2020,Mahoning,Ohio,39099,737,66,,
4/27/2020,Mahoning,Ohio,39099,764,65,,
4/28/2020,Mahoning,Ohio,39099,784,67,,
4/29/2020,Mahoning,Ohio,39099,804,81,,
4/30/2020,Mahoning,Ohio,39099,828,80,,
5/1/2020,Mahoning,Ohio,39099,853,82,,
5/2/2020,Mahoning,Ohio,39099,883,82,,
5/3/2020,Mahoning,Ohio,39099,937,83,,
5/4/2020,Mahoning,Ohio,39099,961,83,,
5/5/2020,Mahoning,Ohio,39099,998,92,,
5/6/2020,Mahoning,Ohio,39099,1024,108,,
5/7/2020,Mahoning,Ohio,39099,1044,115,,
5/8/2020,Mahoning,Ohio,39099,1087,119,,
5/9/2020,Mahoning,Ohio,39099,1104,122,,
5/10/2020,Mahoning,Ohio,39099,1119,122,,
5/11/2020,Mahoning,Ohio,39099,1144,123,,
5/12/2020,Mahoning,Ohio,39099,1150,132,,
5/13/2020,Mahoning,Ohio,39099,1163,134,,
5/14/2020,Mahoning,Ohio,39099,1174,138,,
5/15/2020,Mahoning,Ohio,39099,1185,145,,
5/16/2020,Mahoning,Ohio,39099,1199,146,,
5/17/2020,Mahoning,Ohio,39099,1212,146,,
5/18/2020,Mahoning,Ohio,39099,1226,148,,
5/19/2020,Mahoning,Ohio,39099,1247,156,,
5/20/2020,Mahoning,Ohio,39099,1252,160,,
5/21/2020,Mahoning,Ohio,39099,1277,162,,
5/22/2020,Mahoning,Ohio,39099,1295,163,,
5/23/2020,Mahoning,Ohio,39099,1317,169,,
5/24/2020,Mahoning,Ohio,39099,1334,169,,
5/25/2020,Mahoning,Ohio,39099,1341,169,,
5/26/2020,Mahoning,Ohio,39099,1347,171,,
5/27/2020,Mahoning,Ohio,39099,1367,173,,
5/28/2020,Mahoning,Ohio,39099,1397,173,,
5/29/2020,Mahoning,Ohio,39099,1405,173,,
5/30/2020,Mahoning,Ohio,39099,1428,174,,
5/31/2020,Mahoning,Ohio,39099,1431,174,,
6/1/2020,Mahoning,Ohio,39099,1438,178,,
6/2/2020,Mahoning,Ohio,39099,1456,186,,
6/3/2020,Mahoning,Ohio,39099,1463,188,,
6/4/2020,Mahoning,Ohio,39099,1466,191,,
6/5/2020,Mahoning,Ohio,39099,1486,191,,
6/6/2020,Mahoning,Ohio,39099,1502,194,,
6/7/2020,Mahoning,Ohio,39099,1511,194,,
6/8/2020,Mahoning,Ohio,39099,1516,195,,
6/9/2020,Mahoning,Ohio,39099,1522,195,,
6/10/2020,Mahoning,Ohio,39099,1529,195,,
6/11/2020,Mahoning,Ohio,39099,1563,202,,
6/12/2020,Mahoning,Ohio,39099,1576,204,,
6/13/2020,Mahoning,Ohio,39099,1586,214,,
6/14/2020,Mahoning,Ohio,39099,1595,214,,
6/15/2020,Mahoning,Ohio,39099,1600,216,,
6/16/2020,Mahoning,Ohio,39099,1607,218,,
6/17/2020,Mahoning,Ohio,39099,1606,218,,
6/18/2020,Mahoning,Ohio,39099,1619,218,,
6/19/2020,Mahoning,Ohio,39099,1632,223,,
6/20/2020,Mahoning,Ohio,39099,1639,224,,
6/21/2020,Mahoning,Ohio,39099,1654,224,,
6/22/2020,Mahoning,Ohio,39099,1665,224,,
6/23/2020,Mahoning,Ohio,39099,1669,225,,
6/24/2020,Mahoning,Ohio,39099,1680,226,,
6/25/2020,Mahoning,Ohio,39099,1682,227,,
6/26/2020,Mahoning,Ohio,39099,1695,227,,
6/27/2020,Mahoning,Ohio,39099,1705,227,,
3/20/2020,Marion,Ohio,39101,1,0,,
3/21/2020,Marion,Ohio,39101,1,0,,
3/22/2020,Marion,Ohio,39101,1,0,,
3/23/2020,Marion,Ohio,39101,3,0,,
3/24/2020,Marion,Ohio,39101,4,0,,
3/25/2020,Marion,Ohio,39101,4,0,,
3/26/2020,Marion,Ohio,39101,4,0,,
3/27/2020,Marion,Ohio,39101,5,0,,
3/28/2020,Marion,Ohio,39101,5,0,,
3/29/2020,Marion,Ohio,39101,6,0,,
3/30/2020,Marion,Ohio,39101,7,0,,
3/31/2020,Marion,Ohio,39101,8,0,,
4/1/2020,Marion,Ohio,39101,9,0,,
4/2/2020,Marion,Ohio,39101,10,0,,
4/3/2020,Marion,Ohio,39101,11,0,,
4/4/2020,Marion,Ohio,39101,12,0,,
4/5/2020,Marion,Ohio,39101,19,0,,
4/6/2020,Marion,Ohio,39101,25,0,,
4/7/2020,Marion,Ohio,39101,28,0,,
4/8/2020,Marion,Ohio,39101,32,0,,
4/9/2020,Marion,Ohio,39101,40,0,,
4/10/2020,Marion,Ohio,39101,42,0,,
4/11/2020,Marion,Ohio,39101,49,0,,
4/12/2020,Marion,Ohio,39101,53,0,,
4/13/2020,Marion,Ohio,39101,91,0,,
4/14/2020,Marion,Ohio,39101,110,0,,
4/15/2020,Marion,Ohio,39101,164,0,,
4/16/2020,Marion,Ohio,39101,276,1,,
4/17/2020,Marion,Ohio,39101,428,1,,
4/18/2020,Marion,Ohio,39101,983,1,,
4/19/2020,Marion,Ohio,39101,1834,1,,
4/20/2020,Marion,Ohio,39101,2073,1,,
4/21/2020,Marion,Ohio,39101,2132,1,,
4/22/2020,Marion,Ohio,39101,2137,3,,
4/23/2020,Marion,Ohio,39101,2161,3,,
4/24/2020,Marion,Ohio,39101,2169,4,,
4/25/2020,Marion,Ohio,39101,2172,4,,
4/26/2020,Marion,Ohio,39101,2178,4,,
4/27/2020,Marion,Ohio,39101,2188,4,,
4/28/2020,Marion,Ohio,39101,2191,4,,
4/29/2020,Marion,Ohio,39101,2196,4,,
4/30/2020,Marion,Ohio,39101,2196,4,,
5/1/2020,Marion,Ohio,39101,2276,4,,
5/2/2020,Marion,Ohio,39101,2294,4,,
5/3/2020,Marion,Ohio,39101,2329,4,,
5/4/2020,Marion,Ohio,39101,2332,4,,
5/5/2020,Marion,Ohio,39101,2335,9,,
5/6/2020,Marion,Ohio,39101,2347,13,,
5/7/2020,Marion,Ohio,39101,2350,13,,
5/8/2020,Marion,Ohio,39101,2366,13,,
5/9/2020,Marion,Ohio,39101,2381,13,,
5/10/2020,Marion,Ohio,39101,2387,13,,
5/11/2020,Marion,Ohio,39101,2404,14,,
5/12/2020,Marion,Ohio,39101,2412,14,,
5/13/2020,Marion,Ohio,39101,2419,15,,
5/14/2020,Marion,Ohio,39101,2431,15,,
5/15/2020,Marion,Ohio,39101,2436,15,,
5/16/2020,Marion,Ohio,39101,2449,15,,
5/17/2020,Marion,Ohio,39101,2500,15,,
5/18/2020,Marion,Ohio,39101,2513,15,,
5/19/2020,Marion,Ohio,39101,2524,15,,
5/20/2020,Marion,Ohio,39101,2540,18,,
5/21/2020,Marion,Ohio,39101,2557,18,,
5/22/2020,Marion,Ohio,39101,2581,18,,
5/23/2020,Marion,Ohio,39101,2608,21,,
5/24/2020,Marion,Ohio,39101,2617,21,,
5/25/2020,Marion,Ohio,39101,2619,21,,
5/26/2020,Marion,Ohio,39101,2623,23,,
5/27/2020,Marion,Ohio,39101,2628,23,,
5/28/2020,Marion,Ohio,39101,2642,25,,
5/29/2020,Marion,Ohio,39101,2657,28,,
5/30/2020,Marion,Ohio,39101,2660,28,,
5/31/2020,Marion,Ohio,39101,2666,28,,
6/1/2020,Marion,Ohio,39101,2668,28,,
6/2/2020,Marion,Ohio,39101,2674,30,,
6/3/2020,Marion,Ohio,39101,2679,31,,
6/4/2020,Marion,Ohio,39101,2686,31,,
6/5/2020,Marion,Ohio,39101,2688,32,,
6/6/2020,Marion,Ohio,39101,2689,32,,
6/7/2020,Marion,Ohio,39101,2691,32,,
6/8/2020,Marion,Ohio,39101,2694,32,,
6/9/2020,Marion,Ohio,39101,2695,32,,
6/10/2020,Marion,Ohio,39101,2697,33,,
6/11/2020,Marion,Ohio,39101,2699,33,,
6/12/2020,Marion,Ohio,39101,2701,33,,
6/13/2020,Marion,Ohio,39101,2704,33,,
6/14/2020,Marion,Ohio,39101,2706,33,,
6/15/2020,Marion,Ohio,39101,2706,33,,
6/16/2020,Marion,Ohio,39101,2712,33,,
6/17/2020,Marion,Ohio,39101,2712,33,,
6/18/2020,Marion,Ohio,39101,2713,34,,
6/19/2020,Marion,Ohio,39101,2715,34,,
6/20/2020,Marion,Ohio,39101,2715,34,,
6/21/2020,Marion,Ohio,39101,2715,34,,
6/22/2020,Marion,Ohio,39101,2713,35,,
6/23/2020,Marion,Ohio,39101,2713,35,,
6/24/2020,Marion,Ohio,39101,2714,35,,
6/25/2020,Marion,Ohio,39101,2717,36,,
6/26/2020,Marion,Ohio,39101,2717,36,,
6/27/2020,Marion,Ohio,39101,2719,37,,
3/15/2020,Medina,Ohio,39103,1,0,,
3/16/2020,Medina,Ohio,39103,2,0,,
3/17/2020,Medina,Ohio,39103,3,0,,
3/18/2020,Medina,Ohio,39103,4,0,,
3/19/2020,Medina,Ohio,39103,5,0,,
3/20/2020,Medina,Ohio,39103,5,0,,
3/21/2020,Medina,Ohio,39103,9,0,,
3/22/2020,Medina,Ohio,39103,10,0,,
3/23/2020,Medina,Ohio,39103,15,0,,
3/24/2020,Medina,Ohio,39103,15,0,,
3/25/2020,Medina,Ohio,39103,22,0,,
3/26/2020,Medina,Ohio,39103,24,0,,
3/27/2020,Medina,Ohio,39103,32,0,,
3/28/2020,Medina,Ohio,39103,37,0,,
3/29/2020,Medina,Ohio,39103,45,1,,
3/30/2020,Medina,Ohio,39103,48,1,,
3/31/2020,Medina,Ohio,39103,55,1,,
4/1/2020,Medina,Ohio,39103,59,1,,
4/2/2020,Medina,Ohio,39103,68,1,,
4/3/2020,Medina,Ohio,39103,72,1,,
4/4/2020,Medina,Ohio,39103,74,2,,
4/5/2020,Medina,Ohio,39103,78,2,,
4/6/2020,Medina,Ohio,39103,83,3,,
4/7/2020,Medina,Ohio,39103,88,3,,
4/8/2020,Medina,Ohio,39103,94,4,,
4/9/2020,Medina,Ohio,39103,98,5,,
4/10/2020,Medina,Ohio,39103,103,5,,
4/11/2020,Medina,Ohio,39103,107,7,,
4/12/2020,Medina,Ohio,39103,110,7,,
4/13/2020,Medina,Ohio,39103,112,8,,
4/14/2020,Medina,Ohio,39103,116,9,,
4/15/2020,Medina,Ohio,39103,122,10,,
4/16/2020,Medina,Ohio,39103,126,10,,
4/17/2020,Medina,Ohio,39103,130,10,,
